[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 220 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 220 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 154 行.
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | INFO: Run ParseTemplate Behavior [ RunTime:0.014541s ]
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.014639s ]
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | INFO: Tag[ view_filter ] --START--
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | INFO: Run ContentReplace Behavior [ RunTime:0.000577s ]
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | INFO: Run TokenBuild Behavior [ RunTime:0.000607s ]
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000700s ]
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000610s ]
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002684s ]
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | INFO: Tag[ view_end ] --START--
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.000549s ]
[ 2018-02-21T13:00:27+08:00 ] /admin.php/Weibo/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.000614s ]
[ 2018-02-21T13:00:41+08:00 ] /admin.php/Weibo/index?&p=2 | INFO: Tag[ route_check ] --START--
[ 2018-02-21T13:00:41+08:00 ] /admin.php/Weibo/index?&p=2 | INFO: Run CheckRoute Behavior [ RunTime:0.001201s ]
[ 2018-02-21T13:00:41+08:00 ] /admin.php/Weibo/index?&p=2 | INFO: Tag[ route_check ] --END-- [ RunTime:0.001289s ]
[ 2018-02-21T13:00:41+08:00 ] /admin.php/Weibo/index?&p=2 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2018-02-21T13:00:41+08:00 ] /admin.php/Weibo/index?&p=2 | INFO: Tag[ app_begin ] --START--
[ 2018-02-21T13:00:41+08:00 ] /admin.php/Weibo/index?&p=2 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000808s ]
[ 2018-02-21T13:00:41+08:00 ] /admin.php/Weibo/index?&p=2 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000874s ]
[ 2018-02-21T13:00:41+08:00 ] /admin.php/Weibo/index?&p=2 | NOTIC: [8192] mysql_connect(): The mysql extension is deprecated and will be removed in the future: use mysqli or PDO instead DbMysql.class.php 第 67 行.
[ 2018-02-21T13:00:41+08:00 ] /admin.php/Weibo/index?&p=2 | SQL: SHOW COLUMNS FROM `ningbo_weibo` [ RunTime:0.000693s ]
[ 2018-02-21T13:00:41+08:00 ] /admin.php/Weibo/index?&p=2 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2018-02-21T13:00:41+08:00 ] /admin.php/Weibo/index?&p=2 | SQL: SELECT COUNT(*) AS tp_count FROM `ningbo_weibo` WHERE ( `isturn` = 0 ) LIMIT 1   [ RunTime:0.000442s ]
[ 2018-02-21T13:00:41+08:00 ] /admin.php/Weibo/index?&p=2 | SQL: SHOW COLUMNS FROM `ningbo_picture` [ RunTime:0.000965s ]
[ 2018-02-21T13:00:41+08:00 ] /admin.php/Weibo/index?&p=2 | SQL: SHOW COLUMNS FROM `ningbo_userinfo` [ RunTime:0.000981s ]
[ 2018-02-21T13:00:41+08:00 ] /admin.php/Weibo/index?&p=2 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2018-02-21T13:00:41+08:00 ] /admin.php/Weibo/index?&p=2 | SQL: SELECT weibo.id AS id,weibo.content AS content,weibo.isturn AS isturn,weibo.time AS time,weibo.turn AS turn,weibo.keep AS keep,weibo.comment AS comment,picture.max AS picture,userinfo.username AS username FROM ningbo_weibo weibo LEFT JOIN ningbo_picture picture ON weibo.id = picture.weibo_id LEFT JOIN ningbo_userinfo userinfo ON weibo.user_id = userinfo.user_id WHERE ( weibo.isturn = 0 ) ORDER BY weibo.time DESC LIMIT 10,10   [ RunTime:0.000849s ]
[ 2018-02-21T13:00:41+08:00 ] /admin.php/Weibo/index?&p=2 | INFO: Tag[ view_template ] --START--
[ 2018-02-21T13:00:41+08:00 ] /admin.php/Weibo/index?&p=2 | INFO: Run LocationTemplate Behavior [ RunTime:0.001442s ]
[ 2018-02-21T13:00:41+08:00 ] /admin.php/Weibo/index?&p=2 | INFO: Tag[ view_template ] --END-- [ RunTime:0.001516s ]
[ 2018-02-21T13:00:41+08:00 ] /admin.php/Weibo/index?&p=2 | INFO: Tag[ view_parse ] --START--
[ 2018-02-21T13:00:41+08:00 ] /admin.php/Weibo/index?&p=2 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 186 行.
[ 2018-02-21T13:00:41+08:00 ] /admin.php/Weibo/index?&p=2 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:41+08:00 ] /admin.php/Weibo/index?&p=2 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:41+08:00 ] /admin.php/Weibo/index?&p=2 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:41+08:00 ] /admin.php/Weibo/index?&p=2 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:41+08:00 ] /admin.php/Weibo/index?&p=2 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:41+08:00 ] /admin.php/Weibo/index?&p=2 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 186 行.
[ 2018-02-21T13:00:41+08:00 ] /admin.php/Weibo/index?&p=2 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:41+08:00 ] /admin.php/Weibo/index?&p=2 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:41+08:00 ] /admin.php/Weibo/index?&p=2 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:41+08:00 ] /admin.php/Weibo/index?&p=2 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:41+08:00 ] /admin.php/Weibo/index?&p=2 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:41+08:00 ] /admin.php/Weibo/index?&p=2 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:41+08:00 ] /admin.php/Weibo/index?&p=2 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:41+08:00 ] /admin.php/Weibo/index?&p=2 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:41+08:00 ] /admin.php/Weibo/index?&p=2 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2018-02-21T13:00:41+08:00 ] /admin.php/Weibo/index?&p=2 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-21T13:00:41+08:00 ] /admin.php/Weibo/index?&p=2 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2018-02-21T13:00:41+08:00 ] /admin.php/Weibo/index?&p=2 | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
